Fruta,Espacio,Imagen_ID,Area,Tiempo_ms,FPS,CPU_%
Verde,LAB,73,58870,1.004300000204239,995.7184106309224,57.4
Naranja,RGB,73,273482,1.831300000048941,546.0601758167833,42.9
Naranja,HSV,73,33251,1.1231999997107778,890.3133905426446,38.4
Naranja,YCbCr,73,16262,1.146299997344613,872.371981432858,42.7
Naranja,LAB,73,286141,1.1750000012398232,851.0638288892181,36.4
Amarillo,RGB,73,234471,0.8951999989221804,1117.068812783734,30.8
Amarillo,HSV,73,8058,1.1725999975169543,852.8057326603749,49.2
Amarillo,YCbCr,73,288745,1.45179999890388,688.800110728067,34.0
Amarillo,LAB,73,180330,1.7484999989392236,571.918787879141,35.3
Rojo,RGB,74,261232,1.7536999985168222,570.2229576585174,36.2
Rojo,HSV,74,5257,1.147099999798229,871.7635778710633,39.9
Rojo,YCbCr,74,289733,1.5381000011984725,650.1527853980949,58.5
Rojo,LAB,74,237172,0.6910999982210342,1446.968604506016,34.8
Verde,RGB,74,30895,0.8688000016263686,1151.01288918972,39.0
Verde,HSV,74,256461,2.0040000017615966,499.0019955693412,41.7
Verde,YCbCr,74,20703,0.8708999994269107,1148.237456261388,34.1
Verde,LAB,74,38736,1.0954999997920822,912.8251941486012,30.6
Naranja,RGB,74,242283,1.0762999991129618,929.1089852496099,25.6
Naranja,HSV,74,33528,1.101300000300398,908.017796901147,62.6
Naranja,YCbCr,74,19326,1.0111000010510907,989.0218563549089,36.2
Naranja,LAB,74,258928,1.3433000021905173,744.4353445762686,32.0
Amarillo,RGB,74,261232,1.4472000002569985,690.9894968369381,29.0
Amarillo,HSV,74,5257,1.0325000002922025,968.5230021472108,36.6
Amarillo,YCbCr,74,289733,1.1254999990342185,888.4940034278908,46.0
Amarillo,LAB,74,237172,1.2017999979434535,832.0852069489282,28.1
Rojo,RGB,75,257420,1.6190999995160382,617.6270769556593,31.3
Rojo,HSV,75,7428,1.7255999991903082,579.5085769988546,45.9
Rojo,YCbCr,75,289353,0.8478999989165459,1179.384362870396,35.1
Rojo,LAB,75,227264,1.462699998228345,683.6671916395859,49.7
Verde,RGB,75,31075,0.6398000004992355,1562.9884326659906,26.0
Verde,HSV,75,251757,2.0315000001573935,492.24710801010264,32.3
Verde,YCbCr,75,22133,1.0388000009697862,962.6492097289528,30.8
Verde,LAB,75,42607,0.8005000017874409,1249.2192351868764,35.3
Naranja,RGB,75,263830,1.1799000021710526,847.5294500889643,32.3
Naranja,HSV,75,33354,1.0227000020677224,977.8038505702289,47.1
Naranja,YCbCr,75,18153,0.8500000003550667,1176.4705877438523,25.6
Naranja,LAB,75,269037,1.8344999989494681,545.1076590747631,46.9
Amarillo,RGB,75,257420,1.05489999987185,947.9571524518728,35.0
Amarillo,HSV,75,7428,0.9981999974115752,1001.803248440285,38.6
Amarillo,YCbCr,75,289353,1.4302999989013188,699.1540241684594,40.4
Amarillo,LAB,75,227264,1.7083000020647887,585.3772749466251,63.7
Rojo,RGB,76,244719,1.7378999982611276,575.4071010993495,64.7
Rojo,HSV,76,4184,1.3752999984717462,727.1140850077909,50.0
Rojo,YCbCr,76,289553,1.0314999999536667,969.4619486620634,59.6
Rojo,LAB,76,201329,0.8250999999290798,1211.974306248883,51.8
Verde,RGB,76,31312,0.9939999981725123,1006.0362191534394,31.0
Verde,HSV,76,259106,1.4723999993293546,679.1632711596561,29.1
Verde,YCbCr,76,23938,1.1304999970889185,884.5643543343998,36.0
Verde,LAB,76,53590,1.8708999996306375,534.5021113888637,34.2
Naranja,RGB,76,274061,0.8090999981504865,1235.9411720255714,29.4
Naranja,HSV,76,33140,0.959000000875676,1042.7528666182338,36.7
Naranja,YCbCr,76,16742,0.9381000018038321,1065.9844345774895,33.3
Naranja,LAB,76,282855,1.186100002087187,843.0992312960916,33.3
Amarillo,RGB,76,244719,0.8865999989211559,1127.9043550832764,36.0
Amarillo,HSV,76,4184,0.9959999988495838,1004.0160654167032,23.9
Amarillo,YCbCr,76,289553,1.2769999993906822,783.0853566774846,46.3
Amarillo,LAB,76,201329,1.0714000018197112,933.3582213006885,33.1
Rojo,RGB,77,259820,1.7813000013120472,561.3877501057839,39.5
Rojo,HSV,77,8646,1.3358999967749696,748.5590256861484,36.5
Rojo,YCbCr,77,288767,1.1459000015747733,872.6764976225957,30.5
Rojo,LAB,77,229762,0.7449000004271511,1342.462074676555,37.2
Verde,RGB,77,31093,0.6173000001581386,1619.9578806800941,32.1
Verde,HSV,77,249848,0.8459000018774532,1182.1728310444803,42.1
Verde,YCbCr,77,21814,1.2041999980283435,830.4268407551208,34.4
Verde,LAB,77,42019,0.8687000008649193,1151.145388516579,28.0
Naranja,RGB,77,261314,0.9955999994417652,1004.4194461236459,40.0
Naranja,HSV,77,33707,0.8275000000139698,1208.4592144811095,25.9
Naranja,YCbCr,77,18552,1.4114000005065463,708.5163664737875,34.3
Naranja,LAB,77,265251,0.9377000023960136,1066.439156920974,41.4
Amarillo,RGB,77,259820,0.976200000877725,1024.380249027736,28.4
Amarillo,HSV,77,8646,0.9609000007912982,1040.6910179795016,27.2
Amarillo,YCbCr,77,288767,1.6594999979133718,602.5911426679022,31.3
Amarillo,LAB,77,229762,0.9618000003683846,1039.717196524209,31.2
Rojo,RGB,78,269880,1.1779999986174516,848.8964356312737,49.1
Rojo,HSV,78,47652,2.135300001100404,468.3182688543346,51.5
Rojo,YCbCr,78,288769,0.9490999982517678,1053.6297564450422,31.9
Rojo,LAB,78,246862,0.9956000030797441,1004.4194424534403,32.3
Verde,RGB,78,30469,0.8054999998421408,1241.4649288590647,32.0
Verde,HSV,78,210126,1.0069999989354983,993.0486604340635,30.0
Verde,YCbCr,78,19977,1.279100000829203,781.799702409295,47.9
Verde,LAB,78,28939,1.107899999624351,902.6085389828179,39.4
Naranja,RGB,78,213011,0.766100001783343,1305.3126193345254,29.9
Naranja,HSV,78,32242,2.420900000288384,413.06951955094274,23.1
Naranja,YCbCr,78,17313,0.8082000022113789,1237.3174922838682,26.6
Naranja,LAB,78,230724,0.9339000025647692,1070.778452996788,36.0
Amarillo,RGB,78,269880,0.8052000011957716,1241.9274695913293,40.1
Amarillo,HSV,78,47652,1.0970999974233564,911.4939407060386,28.8
Amarillo,YCbCr,78,288769,1.2788999993063044,781.9219646121009,36.8
Amarillo,LAB,78,246862,0.963500002399087,1037.8827166684266,36.6
Rojo,RGB,79,257509,1.7393999987689313,574.91088921913,56.4
Rojo,HSV,79,4031,0.7799000013619661,1282.215666436294,28.4
Rojo,YCbCr,79,289886,5.094599997391924,196.2862639877379,58.2
Rojo,LAB,79,227171,0.7786000023770612,1284.3565334536424,46.0
Verde,RGB,79,30963,1.6234000031545293,615.9911285307613,44.6
Verde,HSV,79,260222,1.1512999990372919,868.5833412978305,61.7
Verde,YCbCr,79,21860,0.915000000532018,1092.896174227934,30.3
Verde,LAB,79,41575,0.8720000005268957,1146.7889901327544,25.8
Naranja,RGB,79,249311,2.401100002316525,416.47578153147447,29.6
Naranja,HSV,79,33320,1.280700002098456,780.8229861493537,34.2
Naranja,YCbCr,79,17854,1.1997000001429114,833.5417186637304,34.2
Naranja,LAB,79,270406,1.6121000007842667,620.3089135373192,46.6
Amarillo,RGB,79,257509,1.1249999988649506,888.888889785718,28.2
Amarillo,HSV,79,4031,0.8306000017910264,1203.948949968331,20.1
Amarillo,YCbCr,79,289886,1.0019999972428195,998.0039947621528,34.8
Amarillo,LAB,79,227171,0.9323999984189868,1072.5010743196465,26.1
Rojo,RGB,80,271033,0.8911000004445668,1122.2085057806119,30.4
Rojo,HSV,80,5950,1.0526000005484093,950.0285003600566,39.5
Rojo,YCbCr,80,290010,1.1994000014965422,833.7502073972466,39.2
Rojo,LAB,80,245906,1.5061000012792647,663.9665355226153,36.4
Verde,RGB,80,30819,0.6538999987242278,1529.2858265040838,25.4
Verde,HSV,80,256493,1.5211000027193222,657.4189719362737,51.9
Verde,YCbCr,80,21898,0.9695999979157932,1031.35313753048,42.5
Verde,LAB,80,38957,0.7962000017869286,1255.965834910423,33.1
Naranja,RGB,80,248699,1.1186999981873669,893.8947006528141,33.7
Naranja,HSV,80,32986,1.7189999998663552,581.733566071987,34.0
Naranja,YCbCr,80,17870,0.9485000009590294,1054.2962561822867,35.5
Naranja,LAB,80,265005,1.2951999997312669,772.0815319699536,36.3
Amarillo,RGB,80,271033,0.9255000004486647,1080.497028109367,36.0
Amarillo,HSV,80,5950,0.8777999973972328,1139.2116689053346,43.2
Amarillo,YCbCr,80,290010,1.086700001906138,920.2171696382986,31.5
Amarillo,LAB,80,245906,1.9117000010737684,523.0946275243592,36.6
Rojo,RGB,81,271823,0.906000001123175,1103.752758013568,34.6
Rojo,HSV,81,6413,1.1728999998013023,852.5876035206813,27.6
Rojo,YCbCr,81,288940,1.0813000008056406,924.8127247340547,41.7
Rojo,LAB,81,248742,0.9396000023116358,1064.2826708596915,34.2
Verde,RGB,81,30405,1.089900000806665,917.515367703342,39.3
Verde,HSV,81,255069,1.2198000003991183,819.8065253917038,34.7
Verde,YCbCr,81,18872,1.029200000630226,971.6284486860227,39.5
Verde,LAB,81,28975,1.335799999651499,748.6150623303586,44.3
Naranja,RGB,81,230421,1.6476999990118202,606.9065974386921,31.4
Naranja,HSV,81,33372,1.6982999986794312,588.8241186937424,41.7
Naranja,YCbCr,81,19661,0.9509000010439195,1051.63529172592,31.1
Naranja,LAB,81,245212,1.23380000150064,810.5041325852853,34.0
Amarillo,RGB,81,271823,0.8959000006143469,1116.1960032528948,21.6
Amarillo,HSV,81,6413,0.996599999780301,1003.4115996592901,30.4
Amarillo,YCbCr,81,288940,1.7431999986001756,573.6576415804383,28.1
Amarillo,LAB,81,248742,1.5048999994178303,664.4959800563821,31.3
Rojo,RGB,82,274608,0.8945000008679926,1117.9429838229555,35.0
Rojo,HSV,82,4666,1.3061999998171814,765.5795438217441,36.6
Rojo,YCbCr,82,289965,0.9348000021418557,1069.7475371296055,33.7
Rojo,LAB,82,247033,0.8953000033216085,1116.9440369596216,32.0
Verde,RGB,82,30561,0.6302000001596753,1586.7978415528842,26.6
Verde,HSV,82,259910,1.379500001348788,724.9003254963851,28.8
Verde,YCbCr,82,19004,1.15400000140653,866.5511254602859,30.9
Verde,LAB,82,28392,1.2731999995594379,785.4225576076244,29.9
Naranja,RGB,82,229785,0.9451999976590741,1057.9771503138447,33.3
Naranja,HSV,82,32984,1.17359999785549,852.079074494966,52.9
Naranja,YCbCr,82,19716,1.1642000026768073,858.9589397876073,26.7
Naranja,LAB,82,259296,1.132000001234701,883.3922251848718,32.3
Amarillo,RGB,82,274608,0.6758999988960568,1479.5088054938508,28.4
Amarillo,HSV,82,4666,0.7397000008495525,1351.8994171305808,27.6
Amarillo,YCbCr,82,289965,1.042200001393212,959.5087302467865,39.3
Amarillo,LAB,82,247033,0.7488999981433153,1335.2917645603095,30.7
Rojo,RGB,83,257766,0.7893999973020982,1266.7849042534347,28.8
Rojo,HSV,83,4483,0.7704999989073258,1297.858535260398,28.1
Rojo,YCbCr,83,289502,0.992900000710506,1007.1507697496357,27.6
Rojo,LAB,83,228487,0.9738000007928349,1026.904907769392,32.9
Verde,RGB,83,31018,0.9604000006220303,1041.2328189840916,31.6
Verde,HSV,83,259628,0.8634000005258713,1158.2117203971852,25.7
Verde,YCbCr,83,22455,1.1329000008117873,882.6904398300319,35.5
Verde,LAB,83,43562,1.0987000023305882,910.1665585499013,32.2
Naranja,RGB,83,255140,1.7103999998653308,584.658559447343,25.8
Naranja,HSV,83,33379,0.9054000001924578,1104.4842056410796,28.0
Naranja,YCbCr,83,17827,1.0793999972520396,926.4406175151215,36.0
Naranja,LAB,83,270312,2.152199998818105,464.6408328915327,45.0
Amarillo,RGB,83,257766,0.6659999999101274,1501.5015017041198,24.1
Amarillo,HSV,83,4483,1.0895000013988465,917.8522246131855,25.4
Amarillo,YCbCr,83,289502,1.4063999988138676,711.0352679489349,35.4
Amarillo,LAB,83,228487,1.1032000002160203,906.4539519617364,23.0
Rojo,RGB,84,246212,1.066600001649931,937.5585959620223,29.4
Rojo,HSV,84,4953,0.8132000002660789,1229.7097880875556,24.5
Rojo,YCbCr,84,289554,1.4415999976336025,693.6736970321225,27.3
Rojo,LAB,84,206655,1.269799999136012,787.5255951176663,32.5
Verde,RGB,84,31160,0.7064999990689103,1415.4281688859032,30.2
Verde,HSV,84,258635,1.3858000020263717,721.6048481294273,40.4
Verde,YCbCr,84,26215,1.0293999985151459,971.4396749975192,29.6
Verde,LAB,84,56969,1.0584000010567252,944.8223724504747,37.0
Naranja,RGB,84,266704,0.9176999992632773,1089.680724422788,40.5
Naranja,HSV,84,33214,1.5520999986620154,644.2883840358533,30.7
Naranja,YCbCr,84,16938,0.7546999986516312,1325.0298155381329,32.9
Naranja,LAB,84,277441,0.8613999998487998,1160.900859270407,22.4
Amarillo,RGB,84,246212,1.2194000009912997,820.075446274446,30.3
Amarillo,HSV,84,4953,0.9699000002001412,1031.0341270168549,46.4
Amarillo,YCbCr,84,289554,0.8602000016253442,1162.5203419094448,26.0
Amarillo,LAB,84,206655,1.2237999981152825,817.1269827913495,32.7
Rojo,RGB,85,263871,0.816399999166606,1224.8897611719938,25.7
Rojo,HSV,85,6642,1.471200001105899,679.7172371182038,37.0
Rojo,YCbCr,85,289630,1.2156000011600554,822.6390252103432,29.0
Rojo,LAB,85,238624,0.8135999996738974,1229.1052118987395,33.1
Verde,RGB,85,30780,0.7358000002568588,1359.064962830813,33.5
Verde,HSV,85,254685,1.179200000478886,848.0325641060796,33.0
Verde,YCbCr,85,20481,0.9819000006245915,1018.4336483999339,30.7
Verde,LAB,85,37117,0.856399998156121,1167.6786573482698,37.7
Naranja,RGB,85,253256,0.6887999988975935,1451.8002346116057,24.8
Naranja,HSV,85,33489,1.0713000010582618,933.4453458528614,30.3
Naranja,YCbCr,85,18783,0.9575000003678724,1044.386422575247,37.7
Naranja,LAB,85,263334,0.8085000008577481,1236.8583784033235,22.5
Amarillo,RGB,85,263871,0.9294000010413583,1075.9629856676747,31.7
Amarillo,HSV,85,6642,0.8487000013701618,1178.2726503895085,24.3
Amarillo,YCbCr,85,289630,1.4787000000069384,676.2696963517332,28.8
Amarillo,LAB,85,238624,1.1411999985284638,876.2705934888397,50.3
Rojo,RGB,86,244657,0.9497000028204639,1052.9640907972548,39.0
Rojo,HSV,86,4323,1.2937999999849126,772.9169887244252,28.1
Rojo,YCbCr,86,289745,0.8235000022978056,1214.3290797932093,34.2
Rojo,LAB,86,199421,1.3152999999874737,760.282825218219,29.9
Verde,RGB,86,31339,1.2635999992198776,791.389680767158,29.0
Verde,HSV,86,260823,1.285700000153156,777.7864197564575,30.6
Verde,YCbCr,86,24309,1.3588999972853344,735.8893237160155,31.1
Verde,LAB,86,55106,0.9196999999403488,1087.3110797704246,30.9
Naranja,RGB,86,271132,1.476199999160599,677.414984804649,26.3
Naranja,HSV,86,33055,1.2459000026865397,802.6326333122206,47.0
Naranja,YCbCr,86,16634,1.2773999987985007,782.8401447789117,51.5
Naranja,LAB,86,284379,1.2512000030255876,799.2327346402265,36.2
Amarillo,RGB,86,244657,2.1617999991576653,462.5774819084305,44.1
Amarillo,HSV,86,4323,1.1709999998856802,853.97096507056,41.8
Amarillo,YCbCr,86,289745,1.0556000015640166,947.3285321318326,44.2
Amarillo,LAB,86,199421,0.9095999994315207,1099.3843454540206,31.8
Rojo,RGB,87,261058,2.0102999988012016,497.4381936011183,44.8
Rojo,HSV,87,9908,1.2071000019204803,828.4317773250046,41.8
Rojo,YCbCr,87,288848,1.004300000204239,995.7184106309224,53.7
Rojo,LAB,87,227825,0.965600000199629,1035.6255175986528,32.1
Verde,RGB,87,31081,1.1921000004804228,838.8558003497983,39.4
Verde,HSV,87,250143,1.786500000889646,559.7537080895703,35.8
Verde,YCbCr,87,21721,1.159300001745578,862.5894923611514,35.3
Verde,LAB,87,41889,1.0675000012270175,936.7681488061537,29.6
Naranja,RGB,87,267158,0.9222000007866882,1084.3634777130167,45.7
Naranja,HSV,87,33765,1.0950999967462849,913.1586183646772,32.0
Naranja,YCbCr,87,17658,0.8703999992576428,1148.8970598034145,30.1
Naranja,LAB,87,271314,1.5762999973958358,634.3970066942042,28.4
Amarillo,RGB,87,261058,1.3169000012567267,759.3591001941629,35.4
Amarillo,HSV,87,9908,1.5545999995083548,643.2522837490363,29.6
Amarillo,YCbCr,87,288848,0.9775999969861005,1022.9132601094086,33.3
Amarillo,LAB,87,227825,2.0590999993146397,485.6490701436766,28.6
Rojo,RGB,88,258920,0.9712999999464955,1029.5480284722387,37.0
Rojo,HSV,88,5646,0.898300000699237,1113.2138475137479,28.0
Rojo,YCbCr,88,289163,1.1023999977624044,907.1117580095694,26.5
Rojo,LAB,88,224113,3.1161000006250106,320.9139629021615,53.9
Verde,RGB,88,31230,1.1981000025116373,834.6548684614387,37.4
Verde,HSV,88,256230,0.9671999978309032,1033.9123265536145,31.0
Verde,YCbCr,88,21797,0.9396000023116358,1064.2826708596915,33.5
Verde,LAB,88,40538,1.6924000010476448,590.876860896343,34.8
Naranja,RGB,88,261111,1.898100003018044,526.8426312680922,35.2
Naranja,HSV,88,33678,1.3228999996499624,755.9150353500632,37.0
Naranja,YCbCr,88,17827,1.0948000017378945,913.4088403476359,37.0
Naranja,LAB,88,270938,1.2467999986256473,802.0532572203273,30.4
Amarillo,RGB,88,258920,0.8510000006936025,1175.0881306521221,37.0
Amarillo,HSV,88,5646,0.7809999988239724,1280.4097330419938,29.6
Amarillo,YCbCr,88,289163,1.2118999984522816,825.1505910364723,26.8
Amarillo,LAB,88,224113,1.5738000001874752,635.4047527518601,35.6
Rojo,RGB,89,265397,0.9724999981699511,1028.2776368964508,36.2
Rojo,HSV,89,26867,1.0767000021587592,928.7638134996031,26.3
Rojo,YCbCr,89,288282,0.932699997065356,1072.1561093024516,34.6
Rojo,LAB,89,232831,1.053499996487517,949.2168992255419,30.9
Verde,RGB,89,30997,1.6251999986707233,615.3088855635712,40.1
Verde,HSV,89,235298,1.3895000010961667,719.6833387629414,52.0
Verde,YCbCr,89,20872,0.9931999993568752,1006.8465572367378,25.5
Verde,LAB,89,35236,1.2728000001516193,785.669390226962,29.0
Naranja,RGB,89,244913,0.8014999984879978,1247.6606386605933,37.7
Naranja,HSV,89,32833,1.0207999985141214,979.6238258773532,42.9
Naranja,YCbCr,89,16568,1.2267999991308898,815.1287909263423,24.1
Naranja,LAB,89,277132,1.1066999977629166,903.5872431746634,24.8
Amarillo,RGB,89,265397,0.6357000020216219,1573.0690527290376,30.5
Amarillo,HSV,89,26867,0.8850000012898818,1129.9435011779735,32.0
Amarillo,YCbCr,89,288282,1.1641999990388285,858.9589424717461,32.3
Amarillo,LAB,89,232831,1.028099999530241,972.6680288463376,31.2
Rojo,RGB,90,260772,1.6557999988435768,603.9376740538758,25.0
Rojo,HSV,90,6691,1.111100002162857,900.0089983380517,32.1
Rojo,YCbCr,90,289271,1.198800000565825,834.1675004404464,42.2
Rojo,LAB,90,229073,1.5268999995896593,654.9217370284505,40.0
Verde,RGB,90,31241,1.182400003017392,845.7374809269946,28.8
Verde,HSV,90,254615,1.1669000014080666,856.9714618162028,30.9
Verde,YCbCr,90,21970,1.3441999981296249,743.9369151848246,33.1
Verde,LAB,90,40014,1.1344999984430615,881.4455719456647,51.9
Naranja,RGB,90,263977,1.061499999195803,942.0631189426325,37.0
Naranja,HSV,90,33510,0.8770999993430451,1140.1208536643576,29.0
Naranja,YCbCr,90,17824,1.0498999981791712,952.4716656198569,26.7
Naranja,LAB,90,271426,1.0892999998759478,918.0207473734347,26.8
Amarillo,RGB,90,260772,0.7282000005943701,1373.2491062672093,31.8
Amarillo,HSV,90,6691,1.016999998682877,983.2841703983345,28.3
Amarillo,YCbCr,90,289271,1.369699999486329,730.0868806125608,54.1
Amarillo,LAB,90,229073,1.082999999198364,923.3610348478295,25.5
Rojo,RGB,91,268426,0.7499999992433004,1333.333334678577,29.0
Rojo,HSV,91,6922,1.5757000001030974,634.638573290963,43.2
Rojo,YCbCr,91,289265,1.3233999998192303,755.6294394261712,50.0
Rojo,LAB,91,247952,1.2034999999741558,830.9098462995215,45.4
Verde,RGB,91,30955,0.9558999990986194,1046.1345338873996,41.2
Verde,HSV,91,254379,1.0166000029130373,983.6710575787228,33.1
Verde,YCbCr,91,19466,1.2408000002324115,805.9316568445295,28.1
Verde,LAB,91,31195,0.9008000015455764,1110.1243320206684,32.7
Naranja,RGB,91,245930,1.3507999974535778,740.3020446291987,31.2
Naranja,HSV,91,33570,1.3324999999895226,750.4690431578708,55.6
Naranja,YCbCr,91,19607,1.0347000024921726,966.4637069598972,32.9
Naranja,LAB,91,257532,0.83969999832334,1190.901514822838,50.3
Amarillo,RGB,91,268426,0.8717000018805265,1147.183661629793,31.0
Amarillo,HSV,91,6922,1.042699997924501,959.0486256742154,30.3
Amarillo,YCbCr,91,289265,1.3048999971942976,766.3422500958911,41.6
Amarillo,LAB,91,247952,0.782499999331776,1277.9552726568184,26.1
Rojo,RGB,92,261908,1.085899999452522,920.8951105112532,31.9
Rojo,HSV,92,5569,1.3937999974587,717.4630519610337,37.7
Rojo,YCbCr,92,289734,1.3264000008348376,753.9203855327194,65.5
Rojo,LAB,92,235029,1.0564999975031242,946.5215356018426,61.6
Verde,RGB,92,30750,1.6288999977405183,613.9112292879373,71.4
Verde,HSV,92,258268,1.330000002781162,751.8796976758653,50.5
Verde,YCbCr,92,20640,1.4966000017011538,668.1812099848463,54.6
Verde,LAB,92,39176,1.3050999987171963,766.2248111124941,67.6
Naranja,RGB,92,242617,1.6370000012102537,610.8735487236946,74.0
Naranja,HSV,92,33372,1.6443000022263732,608.1615268783103,85.6
Naranja,YCbCr,92,18740,1.908399997773813,523.999162212597,89.8
Naranja,LAB,92,262233,2.9998000027262606,333.3555567341776,77.6
Amarillo,RGB,92,261908,1.2868999983766116,777.0611556931168,73.5
Amarillo,HSV,92,5569,1.995599999645492,501.10242542475686,57.9
Amarillo,YCbCr,92,289734,1.4246999999159016,701.9021548810479,60.6
Amarillo,LAB,92,235029,0.98489999800222,1015.3315077961306,54.7
Rojo,RGB,93,258602,1.9486000019242056,513.1889556668988,71.8
Rojo,HSV,93,4692,1.2946000024385285,772.4393620549858,62.8
Rojo,YCbCr,93,289907,1.059400001395261,943.9305254700497,50.9
Rojo,LAB,93,221712,1.051200000802055,951.29375878711,56.0
Verde,RGB,93,31208,1.0562999996182043,946.7007482357723,39.2
Verde,HSV,93,261253,0.8505000005243346,1175.7789528318617,30.4
Verde,YCbCr,93,21904,0.930599999264814,1074.5755435095775,40.5
Verde,LAB,93,39566,1.9052999996347353,524.8517294870676,31.3
Naranja,RGB,93,261342,0.678899999911664,1472.9709826633027,30.9
Naranja,HSV,93,32841,0.9801999985938892,1020.199960655493,30.7
Naranja,YCbCr,93,17180,0.8643000001029577,1157.005669189954,28.4
Naranja,LAB,93,279360,1.2776000003213994,782.7175952946424,34.0
Amarillo,RGB,93,258602,1.0422999985166825,959.4166760271702,29.1
Amarillo,HSV,93,4692,1.271400000405265,786.5345286151055,52.2
Amarillo,YCbCr,93,289907,1.2194999981147703,820.0082013496547,37.7
Amarillo,LAB,93,221712,0.894299999345094,1118.1930009306848,47.9
Rojo,RGB,94,256780,0.7519999999203719,1329.7872341833622,22.7
Rojo,HSV,94,5337,1.1389999999664724,877.9631255745707,57.0
Rojo,YCbCr,94,289924,1.0718999983510002,932.9228487157286,32.3
Rojo,LAB,94,227131,0.9089999985008035,1100.1100128154908,39.3
Verde,RGB,94,31056,0.9745000024850015,1026.1672626474838,29.2
Verde,HSV,94,257459,1.2405000015860423,806.1265608395398,38.4
Verde,YCbCr,94,22234,0.9807999995246064,1019.5758569379077,31.9
Verde,LAB,94,44382,1.1286999979347456,885.9750171256877,29.4
Naranja,RGB,94,256306,1.135200000135228,880.902043587806,42.0
Naranja,HSV,94,33349,1.3293000010889955,752.2756331759387,48.8
Naranja,YCbCr,94,18037,1.0407000008854084,960.8917066870553,33.5
Naranja,LAB,94,269301,0.9887999985949136,1011.326862278521,24.2
Amarillo,RGB,94,256780,1.2630999990506098,791.7029536470866,31.4
Amarillo,HSV,94,5337,1.9323999986227136,517.4912030183883,39.9
Amarillo,YCbCr,94,289924,0.9670999970694538,1034.019235891057,28.6
Amarillo,LAB,94,227131,0.8635000012873206,1158.0775894721282,46.8
Rojo,RGB,95,258688,0.9915000009641517,1008.5728684090598,26.5
Rojo,HSV,95,5953,0.843399997393135,1185.6770252441308,33.9
Rojo,YCbCr,95,288812,1.0676000019884668,936.6804029013133,25.7
Rojo,LAB,95,230763,1.0579000008874573,945.2689282173308,38.1
Verde,RGB,95,31054,2.275200000440236,439.5218001962494,28.8
Verde,HSV,95,255469,0.73319999864907,1363.8843451207204,33.5
Verde,YCbCr,95,21094,1.1138000008941162,897.8272573148124,29.0
Verde,LAB,95,39577,0.956299998506438,1045.6969586550385,27.6
Naranja,RGB,95,250784,0.7488000010198448,1335.4700836512122,28.0
Naranja,HSV,95,33797,0.8658000006107613,1155.0011541863826,33.3
Naranja,YCbCr,95,18843,1.1142999974254053,897.4243940684771,30.4
Naranja,LAB,95,261912,1.4231000022846274,702.6913065804316,23.5
Amarillo,RGB,95,258688,0.9641000033298042,1037.2367975793015,31.2
Amarillo,HSV,95,5953,1.2898000022687484,775.3140008071078,30.0
Amarillo,YCbCr,95,288812,1.24139999752515,805.5421314593169,30.9
Amarillo,LAB,95,230763,1.1059999997087289,904.1591322453485,38.1
Rojo,RGB,96,247437,1.7112999994424172,584.3510783181348,32.7
Rojo,HSV,96,4249,0.9040000004461035,1106.1946897196046,45.3
Rojo,YCbCr,96,289098,0.9788999996089842,1021.5548068234182,30.3
Rojo,LAB,96,211698,0.9528000009595416,1049.5382021336318,37.2
Verde,RGB,96,31432,0.8678000012878329,1152.339246964715,31.4
Verde,HSV,96,258891,1.418200001353398,705.1191644660084,36.0
Verde,YCbCr,96,22676,0.9112000007007737,1097.4539060918933,31.6
Verde,LAB,96,51683,1.0201000004599337,980.2960489649337,31.4
Naranja,RGB,96,261658,1.410199998645112,709.1192745431692,35.3
Naranja,HSV,96,33396,1.0999999976775143,909.0909110103188,24.0
Naranja,YCbCr,96,17351,1.0569000005489215,946.1633072955158,35.8
Naranja,LAB,96,274256,0.9568999994371552,1045.0412797452148,28.8
Amarillo,RGB,96,247437,1.115799997933209,896.2179618679828,34.5
Amarillo,HSV,96,4249,0.9530999996059109,1049.2078485085315,27.3
Amarillo,YCbCr,96,289098,1.391899997543078,718.4424181084539,25.5
Amarillo,LAB,96,211698,1.4971999989938922,667.913438867214,33.5
Rojo,RGB,97,259270,0.82730000212905,1208.7513567345677,28.0
Rojo,HSV,97,5919,1.0658999999577645,938.1743128244904,31.2
Rojo,YCbCr,97,289406,1.2989000024390407,769.8822065765078,36.4
Rojo,LAB,97,233933,1.4596000000892673,685.1192107007682,49.5
Verde,RGB,97,30706,0.6184999983815942,1616.8148789275062,35.5
Verde,HSV,97,256116,0.9797999991860706,1020.6164531850477,28.1
Verde,YCbCr,97,21134,1.036900001054164,964.4131536149583,32.9
Verde,LAB,97,40361,1.3023000028624665,767.8722243737936,26.1
Naranja,RGB,97,247458,1.0322999987693038,968.7106472848867,33.7
Naranja,HSV,97,33604,1.1166000003868248,895.5758549646865,31.8
Naranja,YCbCr,97,18974,1.3536999977077357,738.7161126492816,27.6
Naranja,LAB,97,260576,1.110799999878509,900.2520706782252,33.8
Amarillo,RGB,97,259270,1.0005000003729947,999.5002495024405,30.0
Amarillo,HSV,97,5919,0.8025999995879829,1245.9506609934624,31.3
Amarillo,YCbCr,97,289406,0.8868000004440546,1127.649976882343,28.3
Amarillo,LAB,97,233933,0.9271999988413882,1078.5159633839316,30.1
